"week_ending","federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","submitted_data","passed_quality_assurance","residents_weekly_admissions","residents_total_admissions","residents_weekly_confirmed","residents_total_confirmed","residents_weekly_suspected","residents_total_suspected","residents_weekly_all_deaths","residents_total_all_deaths","residents_weekly_covid_19","residents_total_covid_19","number_of_all_beds","total_number_of_occupied","resident_access_to_testing","laboratory_type_is_state","laboratory_type_is_private","laboratory_type_is_other","staff_weekly_confirmed_covid","staff_total_confirmed_covid","staff_weekly_suspected_covid","staff_total_suspected_covid","staff_weekly_covid_19_deaths","staff_total_covid_19_deaths","shortage_of_nursing_staff","shortage_of_clinical_staff","shortage_of_aides","shortage_of_other_staff","any_current_supply_of_n95","one_week_supply_of_n95_masks","any_current_supply_of_surgical","one_week_supply_of_surgical","any_current_supply_of_eye","one_week_supply_of_eye","any_current_supply_of_gowns","one_week_supply_of_gowns","any_current_supply_of_gloves","one_week_supply_of_gloves","any_current_supply_of_hand","one_week_supply_of_hand","ventilator_dependent_unit","number_of_ventilators_in","number_of_ventilators_in_1","any_current_supply_of","one_week_supply_of_ventilator","total_resident_confirmed_covid_19_cases_per_1_000_residents","total_resident_covid_19_deaths_per_1_000_residents","total_residents_covid_19_deaths_as_a_percentage_of_confirmed_covid_19_cases","geocoded_state","geolocation"
"2020-05-24T00:00:00.000","105769","SOLARIS HEALTHCARE LAKE CITY","560 SW MCFARLANE AVE","LAKE CITY","FL","32055","Y","N","0","0","0","0","4","4","0","0","0","0","120","101","Y","Y","Y","N","2","2","1","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.649175 30.182271000000004)"
"2020-05-31T00:00:00.000","075102","MERIDIAN MANOR","1132 MERIDEN RD","WATERBURY","CT","06705","Y","Y","0","0","0","0","0","3","0","0","0","0","60","40","Y","N","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-72.738288 41.575155)","POINT (-72.981851 41.552609)"
"2020-05-31T00:00:00.000","065324","FRASIER MEADOWS HEALTH CARE CENTER","4950 THUNDERBIRD DR","BOULDER","CO","80303","Y","Y","0","1","0","0","0","1","0","8","0","0","54","49","Y","Y","Y","N","0","1","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-105.232237 39.995481)"
"2020-05-31T00:00:00.000","056164","PACIFIC PALMS HEALTHCARE","1020 TERMINO AVENUE","LONG BEACH","CA","90804","Y","Y","0","2","0","8","0","0","0","5","0","5","133","73","Y","Y","Y","N","0","15","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"109.6","68.5","62.5","POINT (-119.662127 37.211164)","POINT (-118.14588999999998 33.779431)"
"2020-05-31T00:00:00.000","05A198","PORTERVILLE DEVELOPMENTAL CENTER","26501 AVENUE 140","PORTERVILLE","CA","93257","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.662127 37.211164)","POINT (-118.980483 36.043908)"
"2020-05-31T00:00:00.000","105588","CORAL TRACE HEALTH CARE","216 SANTA BARBARA BLVD","CAPE CORAL","FL","33991","Y","Y","1","1","0","0","0","0","1","1","0","0","120","110","Y","N","Y","N","1","1","0","0","0","0","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.974318 26.647143)"
"2020-06-21T00:00:00.000","075354","SAINT JOHN PAUL I I CENTER","33 LINCOLN AVENUE","DANBURY","CT","06810","Y","Y","0","12","0","100","0","2","0","44","0","32","141","78","Y","Y","Y","N","0","52","0","1","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"1282.1","410.3","32.0","POINT (-72.738288 41.575155)","POINT (-73.454729 41.384584)"
"2020-06-21T00:00:00.000","045308","HERITAGE LIVING CENTER","1175 MORNINGSIDE DRIVE","CONWAY","AR","72034","Y","Y","0","0","0","0","1","32","0","4","0","0","140","130","Y","Y","Y","N","0","1","2","7","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-92.465825 35.095246)"
"2020-06-21T00:00:00.000","075208","VILLAGE CREST CENTER FOR HEALTH & REHABILITATION","19 POPLAR STREET","NEW MILFORD","CT","06776","Y","Y","1","11","0","64","0","25","0","15","0","13","95","67","Y","Y","Y","N","1","19","0","9","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"955.2","194.0","20.3","POINT (-72.738288 41.575155)","POINT (-73.408736 41.58294)"
"2020-06-14T00:00:00.000","055156","ST PAULS TOWERS","100 BAY PLACE","OAKLAND","CA","94610","Y","Y","0","0","0","0","0","1","0","0","0","0","43","25","Y","N","Y","N","0","0","0","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-122.26058199999999 37.811817)"
"2020-06-14T00:00:00.000","075415","COUNTRYSIDE MANOR OF BRISTOL","1660 STAFFORD AVENUE","BRISTOL","CT","06010","Y","Y","1","2","0","22","0","3","0","9","0","7","90","52","Y","N","Y","N","0","1","1","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"423.1","134.6","31.8","POINT (-72.738288 41.575155)","POINT (-72.91463 41.721245)"
"2020-05-24T00:00:00.000","105498","SUSANNA WESLEY HEALTH CENTER","5300 W 16TH AVENUE","HIALEAH","FL","33012","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-82.42097800000002 28.260731)","POINT (-80.314984 25.870355)"
"2020-06-21T00:00:00.000","115702","WASHINGTON CO EXTENDED CARE FACILITY","610 SPARTA ROAD","SANDERSVILLE","GA","31082","Y","Y","0","0","0","6","0","4","0","1","0","0","60","54","Y","N","Y","Y","0","10","0","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"111.1","0.0","0.0","POINT (-83.426574 32.638481)","POINT (-82.805042 32.996817)"
"2020-05-24T00:00:00.000","115327","WILLOWWOOD HEALTHCARE AND REHABILITATION","4595 CANTRELL ROAD","FLOWERY BRANCH","GA","30542","Y","Y","0","0","0","0","0","0","0","0","0","0","100","83","Y","Y","Y","N","1","1","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-83.910134 34.190425)"
"2020-06-21T00:00:00.000","145304","ELEVATE CARE RIVERWOODS","3705 DEERFIELD ROAD","RIVERWOODS","IL","60015","Y","Y","17","39","0","15","0","16","1","7","0","4","240","123","Y","N","N","Y","0","7","0","39","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"122.0","32.5","26.7","POINT (-89.148632 40.124144)","POINT (-87.918974 42.16771)"
"2020-05-24T00:00:00.000","035286","SANTE OF NORTH SCOTTSDALE","17490 NORTH 93RD STREET","SCOTTSDALE","AZ","85255","Y","Y","0","0","0","0","0","0","1","1","0","0","72","43","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-111.882243 33.644313)"
"2020-06-07T00:00:00.000","105401","AYERS HEALTH AND REHABILITATION CENTER","606 NE 7TH ST","TRENTON","FL","32693","Y","Y","0","0","0","0","0","14","0","0","0","0","120","100","Y","Y","Y","N","0","0","2","60","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.810843 29.617609)"
"2020-06-14T00:00:00.000","015407","HEALTH CARE INC","P O BOX 130","ASHVILLE","AL","35953","Y","Y","0","0","0","0","0","0","0","0","0","0","53","48","Y","Y","N","N","0","0","1","1","0","0","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)",
"2020-06-21T00:00:00.000","145431","LOFT REHABILITATION & NURSING","700 NORTH MAIN STREET","EUREKA","IL","61530","Y","Y","0","1","0","0","0","1","0","0","0","0","104","74","Y","Y","Y","N","0","0","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.272977 40.729965)"
"2020-05-31T00:00:00.000","035273","SPLENDIDO AT RANCHO VISTOSO","13500 NORTH RANCHO VISTOSO BLVD","TUCSON","AZ","85755","Y","Y","0","0","0","0","0","28","0","1","0","0","42","32","Y","N","Y","N","0","0","1","39","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-110.974943 32.450665)"
"2020-06-07T00:00:00.000","145618","SALEM VILLAGE NURSING & REHAB","1314 ROWELL AVENUE","JOLIET","IL","60433","Y","Y","0","1","1","2","0","0","1","3","0","0","272","170","Y","Y","Y","N","0","0","0","0","0","0","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"11.8","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-88.061574 41.499603)"
"2020-06-07T00:00:00.000","105903","FRANCO NURSING & REHABILITATION CENTER","800 NW 95TH STREET","MIAMI","FL","33150","Y","Y","0","0","0","10","0","4","2","3","0","2","120","109","Y","Y","Y","N","4","4","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","10","5","Y","Y","91.7","18.3","20.0","POINT (-82.42097800000002 28.260731)","POINT (-80.212303 25.861757)"
"2020-06-07T00:00:00.000","055239","EAST BAY POST-ACUTE","20259 LAKE CHABOT ROAD","CASTRO VALLEY","CA","94546","Y","Y","0","0","0","1","0","1","0","18","0","0","87","46","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"21.7","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-122.08687200000001 37.696902)"
"2020-05-31T00:00:00.000","065250","SKYLINE RIDGE NURSING AND REHABILITATION CENTER","515 FAIRVIEW ST","CANON CITY","CO","81212","Y","Y","0","0","0","0","0","0","0","9","0","0","85","80","Y","Y","Y","N","0","0","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-105.244226 38.453799)"
"2020-06-07T00:00:00.000","11A200","GRACEWOOD NSG FACILITY(UNIT 9)","100 MYRTLE BLVD., EAST CENTRAL REG HOSP","GRACEWOOD","GA","30812","Y","Y","0","0","0","0","0","0","0","0","0","0","56","21","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-82.027958 33.369592)"
"2020-06-07T00:00:00.000","135069","COVE OF CASCADIA, THE","620 NORTH SIXTH STREET","BELLEVUE","ID","83313","Y","Y","0","0","0","0","0","9","1","1","0","0","48","41","Y","Y","N","N","0","1","0","8","0","0","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-114.659366 44.389073)","POINT (-114.257411 43.471726)"
"2020-05-24T00:00:00.000","115674","WESTMINSTER COMMONS","560 ST CHARLES AVE, NE","ATLANTA","GA","30308","Y","Y","0","0","0","0","0","0","1","1","0","0","84","72","Y","N","Y","N","1","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-84.368033 33.775462)"
"2020-06-14T00:00:00.000","055955","CALIFORNIA HOME FOR THE AGED","6720 E. KINGS CANYON","FRESNO","CA","93727","Y","Y","0","0","0","1","0","3","2","18","0","0","120","89","Y","N","Y","N","0","0","0","11","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"11.2","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-119.669747 36.736885)"
"2020-06-21T00:00:00.000","065341","CASEY'S POND SENIOR LIVING LTC","2855 OWL HOOT TRL","STEAMBOAT SPRINGS","CO","80487","Y","Y","0","0","0","0","0","24","0","14","0","0","66","39","Y","Y","Y","N","0","1","0","6","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-106.812925 40.452878)"
"2020-05-24T00:00:00.000","035062","DESERT HAVEN CARE CENTER","2645 EAST THOMAS ROAD","PHOENIX","AZ","85016","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-111.664616 34.293239)","POINT (-112.024164 33.480363)"
"2020-05-31T00:00:00.000","035086","HAVEN OF SIERRA VISTA, LLC","660 SOUTH CORONADO DRIVE","SIERRA VISTA","AZ","85635","Y","Y","0","0","0","0","0","0","0","15","0","0","100","69","Y","Y","Y","N","0","1","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-110.278574 31.547884999999997)"
"2020-06-21T00:00:00.000","055364","LONG BEACH HEALTHCARE CENTER","3401 CEDAR AVENUE","LONG BEACH","CA","90807","Y","Y","0","1","0","4","0","0","0","0","0","0","154","107","Y","Y","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"37.4","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-118.195229 33.819863)"
"2020-05-24T00:00:00.000","085052","CADIA REHABILITATION RENAISSANCE","26002 JOHN J WILLIAMS HIGHWAY","MILLSBORO","DE","19966","Y","Y","0","0","6","6","11","11","2","2","1","1","130","87","Y","Y","Y","N","4","4","3","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"69.0","11.5","16.7","POINT (-75.452394 38.994926)","POINT (-75.195479 38.63064)"
"2020-05-31T00:00:00.000","105390","JACARANDA MANOR","4250 66TH ST N","SAINT PETERSBURG","FL","33709","Y","Y","0","0","1","1","2","12","3","6","0","0","244","223","Y","Y","N","N","0","0","0","7","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"4.5","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-82.72868 27.810657)"
"2020-06-14T00:00:00.000","105670","AVANTE AT ST CLOUD INC","1301 KANSAS AVE","SAINT CLOUD","FL","34769","Y","Y","0","0","0","0","0","0","0","1","0","0","115","108","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.303388 28.245202)"
"2020-06-21T00:00:00.000","105652","SOLARIS HEALTHCARE PALATKA","110 KAY LARKIN DR","PALATKA","FL","32177","Y","Y","0","0","1","1","0","1","2","3","0","0","180","150","Y","Y","Y","N","0","9","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"6.7","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-81.691785 29.649194)"
"2020-06-07T00:00:00.000","115004","MAGNOLIA MANOR METHODIST NSG C","2001 SOUTH LEE STREET","AMERICUS","GA","31709","Y","N","1","13","1","18","0","15","0","0","0","0","238","133","Y","Y","Y","Y","0","43","0","8","0","0","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"135.3","0.0","0.0","POINT (-83.426574 32.638481)","POINT (-84.222797 32.044683)"
"2020-06-07T00:00:00.000","115540","TWIN VIEW HEALTH AND REHAB","211 MATHIS AVENUE","TWIN CITY","GA","30471","Y","Y","0","0","0","0","0","0","0","4","0","0","110","93","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","N","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-82.16025 32.584453)"
"2020-06-14T00:00:00.000","115321","WARRENTON HEALTH AND REHAB","813 ATLANTA HIGHWAY","WARRENTON","GA","30828","Y","Y","0","0","0","0","0","0","0","0","0","0","110","65","Y","Y","N","N","0","0","0","0","0","0","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-82.6763 33.413922)"
"2020-05-31T00:00:00.000","055350","CULVER WEST HEALTH CENTER","4035 GRANDVIEW BLVD.","LOS ANGELES","CA","90066","Y","Y","0","24","0","38","0","1","0","13","0","4","91","38","Y","Y","Y","N","0","18","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"1000.0","105.3","10.5","POINT (-119.662127 37.211164)","POINT (-118.42735400000001 33.999844)"
"2020-06-07T00:00:00.000","065034","AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY","4686 E ASBURY CIR","DENVER","CO","80222","Y","Y","0","1","0","0","0","0","0","2","0","2","85","63","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","31.7",,"POINT (-105.547832 38.998552)","POINT (-104.932686 39.679808)"
"2020-05-24T00:00:00.000","145441","SHELBYVILLE MANOR","1111 WEST NORTH 12TH STREET","SHELBYVILLE","IL","62565","Y","Y","0","0","4","4","0","0","0","0","0","0","109","61","Y","Y","Y","N","2","2","0","0","0","0","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"65.6","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-88.806627 39.419926)"
"2020-06-14T00:00:00.000","045403","GLENWOOD HEALTH AND REHABILITATION, LLC","615 MOUNTAIN VIEW ROAD","GLENWOOD","AR","71943","Y","Y","0","0","0","0","0","0","0","6","0","0","80","49","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-93.540691 34.332334)"
"2020-06-14T00:00:00.000","105979","SOLARIS HEALTHCARE COCONUT CREEK","4125 WEST SAMPLE RD","COCONUT CREEK","FL","33073","Y","Y","0","1","0","4","0","9","7","7","0","0","120","99","Y","N","Y","N","0","5","0","8","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"40.4","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-80.180371 26.273997)"
"2020-05-24T00:00:00.000","056266","FRESNO NURSING CENTER","3672 NORTH FIRST STREET","FRESNO","CA","93726","Y","Y","0","0","0","0","0","0","0","0","0","0","65","57","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-119.77241600000002 36.784672)"
"2020-06-07T00:00:00.000","056274","RED BLUFF HEALTH CARE CENTER","555 LUTHER ROAD","RED BLUFF","CA","96080","Y","Y","0","0","0","0","0","2","0","0","0","0","58","48","Y","N","Y","Y","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-122.23198600000002 40.160863)"
"2020-05-31T00:00:00.000","045353","HIGHLAND COURT, A REHABILITATION AND RESIDENT CARE","942 NORTH HIGHWAY 65","MARSHALL","AR","72650","Y","Y","0","0","0","0","0","4","0","16","0","0","78","45","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)",
"2020-06-14T00:00:00.000","05A277","DYCORA TRANSITIONAL HEALTH-SAN JOSE","401 RIDGE VISTA AVENUE","SAN JOSE","CA","95127","Y","Y","0","0","0","0","0","0","0","0","0","0","116","107","Y","Y","N","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-121.835004 37.378292)"
"2020-06-07T00:00:00.000","125029","SAMUEL MAHELONA MEMORIAL HOSPITAL","4800 KAWAIHAU ROAD","KAPAA","HI","96746","Y","Y","0","0","0","0","0","0","0","0","0","0","66","48","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-157.854309 21.361013)","POINT (-159.314204 22.087619)"
"2020-06-14T00:00:00.000","015182","GEORGIANA HEALTH AND REHABILITATION, LLC","206 PALMER AVENUE","GEORGIANA","AL","36033","Y","Y","0","0","21","28","0","1","0","10","0","2","91","78","Y","N","Y","N","8","8","0","4","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"359.0","25.6","7.1","POINT (-86.844516 32.756889)","POINT (-86.73282100000002 31.642937)"
"2020-05-31T00:00:00.000","075278","WEST HARTFORD HEALTH & REHABILITATION CENTER","130 LOOMIS DR","WEST HARTFORD","CT","06107","Y","N","4","34","0","28","0","0","2","33","1","15","160","117","Y","N","Y","N","0","37","0","30","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"239.3","128.2","53.6","POINT (-72.738288 41.575155)","POINT (-72.73995 41.76687)"
"2020-05-31T00:00:00.000","035275","ADVANCED HEALTH CARE OF GLENDALE","16825 NORTH 63RD AVENUE","GLENDALE","AZ","85306","Y","N","0","0","0","0","4","7","0","0","0","0","54","47","Y","Y","Y","Y","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-112.194919 33.63692)"
"2020-05-24T00:00:00.000","045322","PIONEER THERAPY AND LIVING","1506 EAST MAIN STREET","MELBOURNE","AR","72556","Y","Y","0","0","0","0","0","0","1","1","0","0","86","77","Y","Y","Y","N","0","0","0","0","0","0","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-91.880306 36.05917)"
"2020-06-14T00:00:00.000","065142","LEMAY AVENUE HEALTH AND REHABILITATION FACILITY","4824 S LEMAY AVE","FORT COLLINS","CO","80525","Y","Y","0","0","0","2","0","0","0","0","0","1","130","115","Y","N","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"17.4","8.7","50.0","POINT (-105.547832 38.998552)","POINT (-105.05809 40.519363)"
"2020-06-14T00:00:00.000","045300","PARIS HEALTH AND REHABILITATION CENTER","1414 S ELM ST","PARIS","AR","72855","Y","Y","0","0","0","0","2","2","0","5","0","0","140","101","Y","N","Y","N","0","0","0","5","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-93.73011900000002 35.280984)"
"2020-05-31T00:00:00.000","045314","BARNES HEALTHCARE","1010 BARNES STREET","LONOKE","AR","72086","Y","Y","0","0","0","0","0","0","0","1","0","0","144","52","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-91.895455 34.793023)"
"2020-06-07T00:00:00.000","145200","FRANKLIN GROVE LIVING AND REHAB","502 NORTH STATE STREET","FRANKLIN GROVE","IL","61031","Y","Y","0","0","0","0","0","0","0","0","0","0","132","80","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.303324 41.847045)"
"2020-05-24T00:00:00.000","055443","WEST VALLEY POST ACUTE","7057 SHOUP AVE","WEST HILLS","CA","91307","Y","N","9","9","30","30","0","0","0","0","0","0","128","82","Y","Y","N","N","21","21","2","2","0","0","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"365.9","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-118.614672 34.198862)"
"2020-05-24T00:00:00.000","105707","FOURAKER HILLS REHAB AND NURSING CENTER","1650 FOURAKER RD","JACKSONVILLE","FL","32221","Y","Y","0","0","0","0","0","0","0","0","0","0","120","106","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.781355 30.291211000000004)"
"2020-05-31T00:00:00.000","075293","JEFFERSON HOUSE","ONE JOHN STEWART DR","NEWINGTON","CT","06111","Y","Y","0","0","1","30","0","2","0","8","0","8","104","68","Y","N","Y","N","3","22","1","14","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"441.2","117.6","26.7","POINT (-72.738288 41.575155)",
"2020-05-31T00:00:00.000","115719","PRUITTHEALTH - ROME","2 THREE MILE ROAD NE","ROME","GA","30165","Y","Y","0","0","0","0","0","0","0","0","0","0","100","96","Y","Y","Y","N","1","3","0","0","0","0","N","N","N","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-85.175972 34.299371)"
"2020-06-21T00:00:00.000","106080","VILLA MARIA WEST SKILLED NURSING FACILITY","8850 NW 122 ST","HIALEAH GARDENS","FL","33018","Y","Y","0","0","0","1","0","0","0","1","0","1","27","20","Y","N","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"50.0","50.0","100.0","POINT (-82.42097800000002 28.260731)","POINT (-80.343193 25.884092)"
